"Code","Branch Name","Phone Number","Address","Lat","Long","District","Thana","Google Map"
"0099","Kaligonj-Keraniganj  Dhaka","001847099099","পাকাপুল ১নং বাড়ি, মোঃ হাবিবুর রহমান, পিতাঃ আঃ সাত্তার নয়াবাড়ি, কালিগঞ্জ, কেরানিগঞ্জ, ঢাকা, মোবাইল নং ০১৯১৪৮৫৯৮","23.697846","90.405064","Dhaka","Keraniganj","Map"
"0100","Chunkutiya-Keraniganj Dhaka","001847099100","চৌধুরী পাড়া ব্রীজ, চুনকুটিয়া মোঃ সালাউদ্দিন শেখ, পিতা- মোঃ ফুলচান শেখ ।  খেজুরবাগ, শুভাঢ্যা, উপজেলাঃ কেরানীগঞ্জ, জেলাঃ- ঢাকা","23.6959603","90.4052757","Dhaka","Keraniganj","Map"
"0101","Ziasarani-Sanirakra Dhaka","001847099101","ওবায়েদুল্লাহ আল মাসুদ। জিয়াস্বরণী, শনির আখড়া RH Tower এর সামনে কাচাঁ বাজারের পিছনে । ০১৮৪৭০৯৯১০১","23.701612","90.450517","Dhaka","Demra","Map"
"0102","Purbajurain Dhaka","001847099102","মো: আব্দুল হক, ৭৮৪/১২,কে আলি সর্দার রোড, মিষ্টির দোকান ,কদমতলি, ঢাকা","23.69195","90.43989","Dhaka","Kadamtoli","Map"
"0103","Merajnagar-Sanirakhra Dhaka","001847099103","আবুল কালাম আজাদ , আজাদ টাওয়ার ৩১১ সৃতিধারা,মেরাজনগর মাদ্রাসা রোড কদমতলী, ঢাকা-১২৩৬ - ০১৮৪৭০৯৯১০৩","23.690947","90.453396","Dhaka","Demra","Map"
"0104","Badda Dhaka","001847099104","বাড়ীঃ ১৮৭/খ,  মধ্য বাড্ডা পোস্ট অফিস, ইউলুফের পশ্চিম পাশে","23.776829","90.425597","Dhaka","Gulshan","Map"
"0105","Azampur-Uttara  Dhaka","001847099105","শিরিন আক্তার, পিতা: সামসুল হক, গ্রাম/রাস্তাঃ কাচা বাজার দেওয়ান বাড়ি রোড,EPS স্কুলের পিছনে, পুরাকৈ্র, ডাকঘরঃ আজমপুর -১২৩০,দক্ষিনখান,ঢাকা।","23.8691926","90.4103837","Dhaka","Khilkhet","Map"
"0106","Delpara-Fatullah Narayanganj","001847099106","মোঃ আলী ,ইসলাম কমপ্লেক্স দেলপাড়া(হাজী মিছির আলী বিশ্ববিদ্যালয় কলেজ রোড),০৪ নং ওয়াড ,কুতুবপুর,ফতুল্লা,নারায়নগঞ্জ ।","23.667101","90.474398","Narayanganj","Shiddhirganj","Map"
"0107","Sibumarke-Fatullah  Narayanganj","001847099107","মাহমুদা আকতার,স্বামী-কামরুল শিকদার, মাতা-হামিদা বেগম ,গ্রাম-দাপা ইদ্রাকপুর, ফতুল্লা সরদারবাগী রোড,ফতুল্লা, নারায়নগঞ্জ","23.6433","90.4745","Narayanganj","Shiddhirganj","Map"
"0108","College-Road  Narayanganj","001847099108","আদর্শ স্কুল, নিঝুম ভিলা-২০,  শহীদ সাব্বির আলম খন্দকার সড়ক, নারায়নগঞ্জ","23.623984","90.492144","Narayanganj","Narayanganj Sadar","Map"
"0109","Nobigonj-Bandar Narayanganj","001847099109","জনাব,আলহাজ্ব মো: মিজানুর রহমান নবীগঞ্জ, লাল মিয়া প্রথমিক উচ্চ বিদ্যালয় এর উত্তর পাশে, বন্দর নারায়নগঞ্জ","23.63016","90.52231","Narayanganj","Rupganj","Map"
"0110","Stationroad-Tongi  Gazipur","001847099110","মিজান টাওয়ার, স্টেশন রোড (শহীদ আহসান উল্লাহ মাস্টার ফ্লাইওভার এর পূর্ব পাশ), পূবাইল রোড, টংগী, গাজীপুর।","23.898173399","90.4093728","Gazipur","Joydebpur","Map"
"0111","Chawkbazar Cumilla","001847099111","মো: বেলায়েত হোসেন, বেলায়েত ভিলা, হাউজিং ষ্টেট, ২ নং সেকশন, কুমিল্লা মেডিকেল কলেজ ও হাসপাতাল রোড, পো: কুমিল্লা সদর, থানা- সদর, দক্ষিন, জেলা- কুমিল্লা","23.450882","91.19871","Cumilla","Cumilla Sadar South","Map"
"0112","Jhautola Cumilla","001847099112","মোঃ এ আর আবদুস সালাম, পিতাঃআবদুর রেজ্জাক, মাতাঃ ছালেহা বেগম, গ্রামঃ শংকরপুর, দূর্গাপুর, আদর্শ সদর জেলা-কুমিল্লা","23.4716448","91.1408216","Cumilla","Cumilla Sadar","Map"
"0113","Bayazid  Chattogram","001847099113","মোছঃশারমিন সুলতানা, অক্সিজেন মোড় ডাক:বায়জিদ, উপজেলা;বায়জিদ, জেলা: চট্টগ্রাম।","22.39529","91.82129","Chattogram","Bayezid Bostami","Map"
"0114","Bahaddarhat  Chattogram","001847099114","ছালেহ কুজ্ঞ ভবন, ২য় তলা,পু লিশ বক্সের পিছনে, মডার্ন ডায়াগনষ্টিক সেন্টার গলি,৬৮১/১১২৭ আরকান রোড, বহদ্দারহাট, পাঁচলাইশ, চট্টগ্রাম।","22.36744","91.84251","Chattogram","Panchlaish","Map"
"0115","Muradpur  Chattogram","001847099115","মোঃ দিদার , ফরেস্ট অফিস,মুরাদপুর, সি ডি এ,এভিনিউ, চট্রগ্রাম ।","22.36935","91.8304","Chattogram","Muradpur","Map"
"0116","Pahartali Chattogram","001847099116","রহিমা খাতুন, ৩৮২/৩৪২, দক্ষিন পাহাড়তলী, ডি টি রোড, আই ডাব্লিউ কলোনী, ডাবল মুড়ং , চট্রগ্রাম","22.349029","91.797439","Chattogram","Pahartoli","Map"
"0117","Colonelhat Chattogram","001847099117","মোঃ এ.এইচ. এম.আবুল খায়ের, পিতা- ছায়েদুল মিয়া, খায়ের ভিলা, সিটি গেইট সংলগ্ন, সিডিএ ১ নম্বর, সিডিএ রোড, ব্লক-এ, কর্নেলহাট, আকবর শাহ থানা, চট্রগ্রাম।","22.3736352","91.7778475","Chattogram","Akborsha","Map"
"0118","Sadar Chandpur","001847099118","মোঃ সেলিম , দক্ষিন জিটি রোড, দর্জিঘাট ,চাঁদপুর সদর, চাঁদপুর।","23.2319937","90.6708926","Chandpur","Chandpur Sadar","Map"
"0119","Vasantek-Mirpur  Dhaka","001847099119","বাসা নং ২১৫, পকেট গেট মোড়, ভাষানটেক, মিরপুর,ঢাকা।","23.8123176","90.3954091","Dhaka","Pallabi","Map"
"0120","Sadar Dinajpur","001847099120","মো: জামাল হোসেন (প্রানথ), পিতা– হাফিজ আহাম্মদ, হোল্ডিং নং-২২৩৬/১০৮৫  বটতলী মোড়, লালুপাড়া ,দিনাজপুর সদর, দিনাজপুর । দিনাজপুর মহারাজা বটতলী মোড় থেকে  0.২৫ কিলোমিটার পুর্ব দিকে লালুপাড়া ।","25.6334041","88.6506164","Dinajpur","Dinajpur Sadar","Map"
"0121","Maharaja Dinajpur","001847099121","তরিকুল আলম প্রধান,উত্তর বালুবাড়ি,মহারাজার মোড়, থানা-দিনাজপুর সদর, উপজেলা-দিনাজপুর, জেলা-দিনাজপুর","25.6328165","88.6466276","Dinajpur","Dinajpur Sadar","Map"
"0122","Masumpur  Sirajganj","001847099122","খন্দকার নাজমুস সাকিব,চান্দলী মোড়,মালসা পাড়া সরকারি প্রাইমারি স্কুল রোড,মালসাপাড়া,সিরাজগঞ্জ","24.4491449","89.710697","Sirajganj","Sirajganj Sadar","Map"
"0123","Sadar Sirajganj","001847099123","মোঃ আঃ হান্নান, পিতা: মৃত্-কোরবান আলী, রহমতগঞ্জ (কাঠেরপুল), সদর সিরাজগঞ্জ, সিরাজগঞ্জ। মোবাইল নাম্বারঃ ০১৭১১১৯১২৪৩ ।","24.4654544","89.6896401","Sirajganj","Sirajganj Sadar","Map"
"0124","Sadar Rajbari","001847099124","রঞ্জিত সরকার, ভবানিপুর,কাহারপাড়া মোড় ,বাবুর দোকানের পিছনে, ভবানীপুর,কাহারপাড়া, রাজবাড়ী। - 018470990124.","23.749258","89.643576","Rajbari","Sadar","Map"
"0125","Ghior Manikganj","001847277231","চম্পা আক্তার, পিতার নাম : মো: আ: খালেক মিয়া, ঘিওর পূর্ব পাড়া মহিলা কলেজের পাশে, ঘিওর মানিকগঞ্জ।","23.89026","89.88029","Manikganj","Ghior","Map"
"0126","Sadar Magura","001847099126","নামঃ মোঃ আবু জাফর আহম্মেদ, সার্কিট হাউস, আদর্শ-পারা, মাগুরা, মোবাইলঃ০১৭২১৪৭৫৬২৫","23.48576169","89.41017","Magura","Magura Sadar","Map"
"0127","Saturia Manikganj","001847277246","রূপবান মঞ্জিল, মহল্লা: চর  সাটুরিয়া, ওয়ার্ড #০৪,  সাটুরিয়া, মানিকগঞ্জ, সরকারী হাসপাতালের পিছনে।","23.9691928","90.034547","Manikganj","Saturia","Map"
"0128","Sadar Kushtia","001847099128","মো: মোস্তফা কামাল  সুমন, ২৫/৫ সাদ্দাম বাজার সড়ক পুর্বমজমপুর,কুষ্টিয়া","23.9048799","89.1175076","Kushtia","Kusthia Sadar","Map"
"0129","Mojompur  Kushtia","001847099129","জনাব মোছাঃ রেশমা সুলতানা, রেশমা মহল, পূর্ব মজমপুর, জেলা স্কুলের বিপরীতে, মফিজউদ্দীন লেন, বাহাউদ্দিন সরকারি প্রাথমিক বিদ্যালয়ের পিছনে, কুষ্টিয়া-৭০০০","23.9051037","89.1188973","Kushtia","Kusthia Sadar","Map"
"0130","Sadar Shariatpur","001847099130","মো: রুহুল আমিন, শান্তি নগর,শরীয়তপুর সদর,শরীয়তপুর।","23.2169509","90.3508544","Shariatpur","Shariatpur Sadar","Map"
